ID,ID_JPLREF,PARENT,PARENT_JPLREF,EPOCH,REF_FRAME,A_SEMI_MAJOR_AXIS_KM,EC_ECCENTRICITY,W_ARG_PERIAPSIS_DEG,TP_TIME_DAYS,MA_MEAN_ANOMALY_DEG,IN_INCLINATION_DEG,OM_LONGITUDE_ASCENDING_NODE_DEG,PR_SIDEREAL_ORBIT_PERIOD_SEC,ROT_FRAME,TILT_OBLIQUITY_DEG,TILT_AZIMUTH_DEG,PARENT_ROT_LONG,MEAN_RADIUS_KM,GM_KM3/S2,SIDEREAL_PERIOD_SEC,RETROGRADE_ROT,GROUP,BODY_TYPE
S2020_S_17,65208,Saturn,699,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,2,0.000002269262,38160,FALSE,Norse,MinorBody
S2020_S_18,65209,Saturn,699,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,1.5,0.000000934402,38160,FALSE,Norse,MinorBody
S2020_S_19,65210,Saturn,699,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,1.5,0.000000934402,38160,FALSE,Inuit,MinorBody
S2020_S_20,65211,Saturn,699,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,1.5,0.000000934402,38160,FALSE,Norse,MinorBody
S2020_S_21,65212,Saturn,699,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,1.5,0.000000934402,38160,FALSE,Norse,MinorBody
S2020_S_22,65213,Saturn,699,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,1.5,0.000000934402,38160,FALSE,Norse,MinorBody
S2020_S_23,65214,Saturn,699,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,1.5,0.000000934402,38160,FALSE,Norse,MinorBody
S2020_S_24,65215,Saturn,699,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,1.5,0.000000934402,38160,FALSE,Norse,MinorBody
S2020_S_25,65216,Saturn,699,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,1.5,0.000000934402,38160,FALSE,Norse,MinorBody
S2020_S_26,65217,Saturn,699,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,1.5,0.000000934402,38160,FALSE,Norse,MinorBody
S2020_S_27,65218,Saturn,699,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,1.5,0.000000934402,38160,FALSE,Norse,MinorBody
S2020_S_28,65219,Saturn,699,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,1.5,0.000000934402,38160,FALSE,Norse,MinorBody
S2020_S_29,65220,Saturn,699,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,1.5,0.000000934402,38160,FALSE,Norse,MinorBody
S2020_S_30,65221,Saturn,699,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,1.5,0.000000934402,38160,FALSE,Norse,MinorBody
S2020_S_31,65222,Saturn,699,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,1.5,0.000000934402,38160,FALSE,Norse,MinorBody
S2020_S_32,65223,Saturn,699,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,1.5,0.000000934402,38160,FALSE,Norse,MinorBody
S2020_S_33,65224,Saturn,699,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,1.5,0.000000934402,38160,FALSE,Norse,MinorBody
S2020_S_34,65225,Saturn,699,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,1.5,0.000000934402,38160,FALSE,Norse,MinorBody
S2020_S_35,65226,Saturn,699,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,1.5,0.000000934402,38160,FALSE,Norse,MinorBody
S2020_S_36,65227,Saturn,699,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,1.5,0.000000934402,38160,FALSE,Norse,MinorBody
S2020_S_37,65228,Saturn,699,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,1.5,0.000000934402,38160,FALSE,Norse,MinorBody
S2020_S_38,65229,Saturn,699,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,2,0.000002269262,38160,FALSE,Norse,MinorBody
S2020_S_39,65230,Saturn,699,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,1.5,0.000000934402,38160,FALSE,Norse,MinorBody
S2020_S_40,65231,Saturn,699,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,1.5,0.000000934402,38160,FALSE,Norse,MinorBody
S2020_S_41,65232,Saturn,699,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,1.5,0.000000934402,38160,FALSE,Norse,MinorBody
S2020_S_42,65233,Saturn,699,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,1.5,0.000000934402,38160,FALSE,Norse,MinorBody
S2020_S_43,65234,Saturn,699,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,1.5,0.000000934402,38160,FALSE,Norse,MinorBody
S2020_S_44,65235,Saturn,699,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,1.5,0.000000934402,38160,FALSE,Norse,MinorBody
S2023_S_01,65236,Saturn,699,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,1.5,0.000000934402,38160,FALSE,Inuit,MinorBody
S2023_S_02,65237,Saturn,699,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,1.5,0.000000934402,38160,FALSE,Inuit,MinorBody
S2023_S_03,65238,Saturn,699,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,1.5,0.000000934402,38160,FALSE,Inuit,MinorBody
S2023_S_04,65239,Saturn,699,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,1.5,0.000000934402,38160,FALSE,Norse,MinorBody
S2023_S_05,65240,Saturn,699,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,1.5,0.000000934402,38160,FALSE,Norse,MinorBody
S2023_S_06,65241,Saturn,699,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,1.5,0.000000934402,38160,FALSE,Inuit,MinorBody
S2023_S_07,65242,Saturn,699,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,2,0.000002269262,38160,FALSE,Inuit,MinorBody
S2023_S_08,65243,Saturn,699,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,1.5,0.000000934402,38160,FALSE,Norse,MinorBody
S2023_S_09,65244,Saturn,699,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,1.5,0.000000934402,38160,FALSE,Norse,MinorBody
S2023_S_10,65245,Saturn,699,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,1.5,0.000000934402,38160,FALSE,Norse,MinorBody
S2023_S_11,65246,Saturn,699,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,1.5,0.000000934402,38160,FALSE,Norse,MinorBody
S2023_S_12,65247,Saturn,699,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,1.5,0.000000934402,38160,FALSE,Norse,MinorBody
S2023_S_13,65248,Saturn,699,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,1.5,0.000000934402,38160,FALSE,Norse,MinorBody
S2023_S_14,65249,Saturn,699,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,1.5,0.000000934402,38160,FALSE,Norse,MinorBody
S2023_S_15,65250,Saturn,699,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,1.5,0.000000934402,38160,FALSE,Norse,MinorBody
S2023_S_16,65251,Saturn,699,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,1.5,0.000000934402,38160,FALSE,Norse,MinorBody
S2023_S_17,65252,Saturn,699,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,1.5,0.000000934402,38160,FALSE,Gallic,MinorBody
S2023_S_18,65253,Saturn,699,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,1.5,0.000000934402,38160,FALSE,Gallic,MinorBody
S2023_S_19,65254,Saturn,699,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,1.5,0.000000934402,38160,FALSE,Inuit,MinorBody
S2023_S_20,65255,Saturn,699,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,1.5,0.000000934402,38160,FALSE,Norse,MinorBody
S2023_S_21,65256,Saturn,699,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,1.5,0.000000934402,38160,FALSE,Norse,MinorBody
S2023_S_22,65257,Saturn,699,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,2,0.000002269262,38160,FALSE,Inuit,MinorBody
S2023_S_23,65258,Saturn,699,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,1.5,0.000000934402,38160,FALSE,Norse,MinorBody
S2023_S_24,65259,Saturn,699,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,1.5,0.000000934402,38160,FALSE,Norse,MinorBody
S2023_S_25,65260,Saturn,699,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,1.5,0.000000934402,38160,FALSE,Norse,MinorBody
S2023_S_26,65261,Saturn,699,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,1.5,0.000000934402,38160,FALSE,Norse,MinorBody
S2023_S_27,65262,Saturn,699,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,1.5,0.000000934402,38160,FALSE,Norse,MinorBody
S2023_S_28,65263,Saturn,699,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,1.5,0.000000934402,38160,FALSE,Norse,MinorBody
S2023_S_29,65264,Saturn,699,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,1.5,0.000000934402,38160,FALSE,Norse,MinorBody
S2023_S_30,65265,Saturn,699,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,1.5,0.000000934402,38160,FALSE,Norse,MinorBody
S2023_S_31,65266,Saturn,699,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,1.5,0.000000934402,38160,FALSE,Norse,MinorBody
S2023_S_32,65267,Saturn,699,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,1,0.000000266972,38160,FALSE,Norse,MinorBody
S2023_S_33,65268,Saturn,699,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,1.5,0.000000934402,38160,FALSE,Norse,MinorBody
S2023_S_34,65269,Saturn,699,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,1.5,0.000000934402,38160,FALSE,Norse,MinorBody
S2023_S_35,65270,Saturn,699,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,1.5,0.000000934402,38160,FALSE,Norse,MinorBody
S2023_S_36,65271,Saturn,699,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,1.5,0.000000934402,38160,FALSE,Norse,MinorBody
S2023_S_37,65272,Saturn,699,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,1.5,0.000000934402,38160,FALSE,Norse,MinorBody
S2023_S_38,65273,Saturn,699,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,1.5,0.000000934402,38160,FALSE,Norse,MinorBody
S2023_S_39,65274,Saturn,699,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,1.5,0.000000934402,38160,FALSE,Norse,MinorBody
S2023_S_40,65275,Saturn,699,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,1.5,0.000000934402,38160,FALSE,Norse,MinorBody
S2023_S_41,65276,Saturn,699,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,1.5,0.000000934402,38160,FALSE,Norse,MinorBody
S2023_S_42,65277,Saturn,699,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,1.5,0.000000934402,38160,FALSE,Norse,MinorBody
S2023_S_43,65278,Saturn,699,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,1.5,0.000000934402,38160,FALSE,Norse,MinorBody
S2023_S_44,65279,Saturn,699,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,1.5,0.000000934402,38160,FALSE,Norse,MinorBody
S2023_S_45,65280,Saturn,699,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,1.5,0.000000934402,38160,FALSE,Norse,MinorBody
S2023_S_46,65281,Saturn,699,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,1.5,0.000000934402,38160,FALSE,Norse,MinorBody
S2023_S_47,65282,Saturn,699,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,1.5,0.000000934402,38160,FALSE,Norse,MinorBody
S2023_S_48,65283,Saturn,699,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,1.5,0.000000934402,38160,FALSE,Norse,MinorBody
S2023_S_49,65284,Saturn,699,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,1.5,0.000000934402,38160,FALSE,Norse,MinorBody
S2023_S_50,65285,Saturn,699,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,1.5,0.000000934402,38160,FALSE,Norse,MinorBody
Ariel,701,Uranus,799,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,578.9,83.5,0,FALSE,Major,PlanetaryBody
Umbriel,702,Uranus,799,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,584.7,85.1,0,FALSE,Major,PlanetaryBody
Titania,703,Uranus,799,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,788.9,226.9,0,FALSE,Major,PlanetaryBody
Oberon,704,Uranus,799,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,761.4,205.3,0,FALSE,Major,PlanetaryBody
Miranda,705,Uranus,799,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,235.8,4.3,0,FALSE,Major,PlanetaryBody
Cordelia,706,Uranus,799,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,13,0.0040579744,0,FALSE,Inner Uranus,MinorBody
Ophelia,707,Uranus,799,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,16,0.0023827251,0,FALSE,Inner Uranus,MinorBody
Bianca,708,Uranus,799,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,22,0.004605267,0,FALSE,Inner Uranus,MinorBody
Cressida,709,Uranus,799,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,33,0.0122740377,0,FALSE,Inner Uranus,MinorBody
Desdemona,710,Uranus,799,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,29,0.00934402,0,FALSE,Inner Uranus,MinorBody
Juliet,711,Uranus,799,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,42,0.02869949,0,FALSE,Inner Uranus,MinorBody
Portia,712,Uranus,799,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,55,0.0867659,0,FALSE,Inner Uranus,MinorBody
Rosalind,713,Uranus,799,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,29,0.0133486,0,FALSE,Inner Uranus,MinorBody
Belinda,714,Uranus,799,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,34,0.02536234,0,FALSE,Inner Uranus,MinorBody
Puck,715,Uranus,799,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,77,0.12747913,0,FALSE,Inner Uranus,MinorBody
Caliban,716,Uranus,799,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,30,0.002602977,35812,FALSE,Caliban,MinorBody
Sycorax,717,Uranus,799,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,60,0.133486,24898,FALSE,Irregular Uranus,MinorBody
Prospero,718,Uranus,799,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,50,0.004338295,25722,FALSE,Irregular Uranus,MinorBody
Setebos,719,Uranus,799,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,23.5,0.003604122,15318,FALSE,Irregular Uranus,MinorBody
Stephano,720,Uranus,799,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,16,0.001134631,35812,FALSE,Caliban,MinorBody
Trinculo,721,Uranus,799,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,9,0.0002069033,15318,FALSE,Irregular Uranus,MinorBody
Francisco,722,Uranus,799,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,11,0.0003737608,15318,FALSE,Irregular Uranus,MinorBody
Margaret,723,Uranus,799,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,10,0.0002803206,15318,FALSE,Margaret,MinorBody
Ferdinand,724,Uranus,799,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,10.5,0.0003203664,42624,FALSE,Irregular Uranus,MinorBody
Perdita,725,Uranus,799,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,15,0.000934402,0,FALSE,Inner Uranus,MinorBody
Mab,726,Uranus,799,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,9,0.0002069033,0,FALSE,Inner Uranus,MinorBody
Cupid,727,Uranus,799,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,9,0.0002069033,0,FALSE,Inner Uranus,MinorBody
S2023_U_01,75051,Uranus,799,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,4,0.00001802061,15318,FALSE,Caliban,MinorBody
S2025_U_01,75052,Uranus,799,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,4.5,0.0000266972,0,FALSE,Inner Uranus,MinorBody
Triton,801,Neptune,899,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,1352.6,1428.49546,0,TRUE,Triton,PlanetaryBody
Nereid,802,Neptune,899,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,170,1.601832,48960,FALSE,Nereid,PlanetaryBody
Naiad,803,Neptune,899,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,29,0.00853,0,FALSE,Inner Neptune,MinorBody
Thalassa,804,Neptune,899,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,40,0.2359,0,FALSE,Inner Neptune,MinorBody
Despina,805,Neptune,899,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,74,0.11673,0,FALSE,Inner Neptune,MinorBody
Galatea,806,Neptune,899,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,79,0.1899,0,FALSE,Inner Neptune,MinorBody
Larissa,807,Neptune,899,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,96,0.25484,0,FALSE,Inner Neptune,MinorBody
Proteus,808,Neptune,899,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,208,2.58342,0,FALSE,Inner Neptune,MinorBody
Halimede,809,Neptune,899,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,61,0.00800916,0,FALSE,Halimede,MinorBody
Psamathe,810,Neptune,899,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,38,0.001935547,0,FALSE,Neso,MinorBody
Sao,811,Neptune,899,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,40,0.002269262,0,FALSE,Sao,MinorBody
Laomedeia,812,Neptune,899,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,40,0.002269262,0,FALSE,Sao,MinorBody
Neso,813,Neptune,899,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,60,0.00734173,0,FALSE,Neso,MinorBody
Hippocamp,814,Neptune,899,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,34.8,0.001468346,0,FALSE,Inner,MinorBody
S2002_N_05,85051,Neptune,899,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,19,0.001935547,0,FALSE,Sao,MinorBody
S2021_N_01,85052,Neptune,899,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,25,0.000533944,0,FALSE,Neso,MinorBody
Charon,901,Pluto,999,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,606,106.1,0,FALSE,Charon,PlanetaryBody
Nix,902,Pluto,999,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,18,0.001496,158025,FALSE,Minor Pluto,MinorBody
Hydra,903,Pluto,999,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,18.5,0.00201,37116,FALSE,Minor Pluto,MinorBody
Kerberos,904,Pluto,999,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,6,0.00006038,458784,FALSE,Minor Pluto,MinorBody
Styx,905,Pluto,999,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,5.2,0.0000405,279936,FALSE,Minor Pluto,MinorBody
Ceres,A801%20AA,Sol,10,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,469.7,62.628,32757,FALSE,Asteroid,Asteroid
Pallas,A802%20FA,Sol,10,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,256.5,13.63,28126,FALSE,Asteroid,Asteroid
Juno,A804%20RA,Sol,10,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,123.3,1.02,25956,FALSE,Asteroid,Asteroid
Vesta,A807%20FA,Sol,10,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,261.4,17.288,19224,FALSE,Asteroid,Asteroid
Psyche,16,Sol,10,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,111,1.601,15105,FALSE,Asteroid,Asteroid
Lutetia,21,Sol,10,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,49,0.1134,29395,FALSE,Asteroid,Asteroid
Ida,243,Sol,10,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,16,0.00275,16682,TRUE,Asteroid,Asteroid
Mathilde,253,Sol,10,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,26.4,0.00689,1503720,FALSE,Asteroid,Asteroid
Eros,433,Sol,10,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,8.42,0.0004463,18972,FALSE,Asteroid,Asteroid
Gaspra,951,Sol,10,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,6.1,0.00017,255351,FALSE,Asteroid,MinorBody
Steins,2867,Sol,10,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,2.58,0.000105,21776,FALSE,Asteroid,MinorBody
Toutatis,4179,Sol,10,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,1.25,0.000001268,633600,FALSE,Asteroid,MinorBody
Annefrank,5535,Sol,10,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,2.4,0.00032,54432,FALSE,Asteroid,MinorBody
Braille,9969,Sol,10,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,1.37,0.00000052,815040,FALSE,Asteroid,MinorBody
Itokawa,25143,Sol,10,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,0.165,0.0000000021,43675,FALSE,Asteroid,MinorBody
Quaoar,920050000,Sol,10,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,543,95.6,63644,FALSE,Trans-Neptunian,Asteroid
Didymos,65803,Sol,10,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,0.358,0.000000003489,8136,FALSE,Asteroid,MinorBody
Sedna,90377,Sol,10,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,453,266.9,36982,FALSE,Trans-Neptunian,Asteroid
Orcus,920090482,Sol,10,2457388.5,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,455,38.56,47484,FALSE,Trans-Neptunian,Asteroid
Bennu,101955,Sol,10,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,0.241,4.89159447E-09,15466,FALSE,Asteroid,MinorBody
Salacia,120347,Sol,10,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,452.5,32.444,21924,FALSE,Asteroid,Asteroid
Haumea,920136108,Sol,10,2457388.5,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,809,264.41,14094,FALSE,Trans-Neptunian,Asteroid
Makemake,136472,Sol,10,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,715,179.5,82176,FALSE,Trans-Neptunian,Asteroid
Eris,136199,Sol,10,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,1163,1079,1365120,FALSE,Trans-Neptunian,Asteroid
Ryugu,162173,Sol,10,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,0.448,0.00000003,27477,FALSE,Asteroid,MinorBody
Kagara,469705,Sol,10,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,69,0.0837,34740,FALSE,Asteroid,Asteroid
Arrokoth,486958,Sol,10,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,10.78,0.0000499571355,57376,FALSE,Trans-Neptunian,MinorBody
Dimorphos,120065803,Didymos,920065803,2457388.5,Ecliptic,0,0,0,0,0,0,0,0,Perifocal,0,0,0,0.074,2.98047E-10,42912,FALSE,Asteroid,MinorBody
Dysnomia,120136199,Eris,20136199,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,350,9.56,0,FALSE,Trans-Neptunian,MinorBody
Haunu,120469705,Kagara,20469705,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,60,0.2803,0,FALSE,Asteroid,MinorBody
Hiaka,120136108,Haumea,920136108,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,160,1.194,35280,FALSE,Trans-Neptunian,MinorBody
Namaka,220136108,Haumea,920136108,2451545,Ecliptic,0,0,0,0,0,0,0,0,Ecliptic,0,0,0,85,0.036,0,FALSE,Trans-Neptunian,MinorBody
