ID,ID_JPLREF,PARENT,PARENT_JPLREF,EPOCH,REF_FRAME,A_SEMI_MAJOR_AXIS_KM,EC_ECCENTRICITY,W_ARG_PERIAPSIS_DEG,TP_TIME_DAYS,MA_MEAN_ANOMALY_DEG,IN_INCLINATION_DEG,OM_LONGITUDE_ASCENDING_NODE_DEG,PR_SIDEREAL_ORBIT_PERIOD_SEC,ROT_FRAME,TILT_OBLIQUITY_DEG,TILT_AZIMUTH_DEG,PARENT_ROT_LONG,MEAN_RADIUS_KM,GM_KM3/S2,SIDEREAL_PERIOD_SEC,RETROGRADE_ROT,GROUP,BODY_TYPE
S2023_S_39,65274,Saturn,699,2451545.0,Ecliptic,20822378.04,0.1099,352.086,45.8021,344.994,167.563,118.307,96940264,Perifocal,0,0,0,1.5,0.000000934402,38160,FALSE,Norse,MinorBody
S2023_S_40,65275,Saturn,699,2451545.0,Ecliptic,21060743.18,0.3223,334.667,-11.5103,3.644,167.069,271.422,98623984,Perifocal,0,0,0,1.5,0.000000934402,38160,FALSE,Norse,MinorBody
S2023_S_41,65276,Saturn,699,2451545.0,Ecliptic,21300261.958,0.2878,323.341,-92.1763,28.769,171.298,7.193,100182182,Perifocal,0,0,0,1.5,0.000000934402,38160,FALSE,Norse,MinorBody
S2023_S_42,65277,Saturn,699,2451545.0,Ecliptic,21829714.078,0.06,32.653,147.0566,316.531,165.588,355.152,104095981,Perifocal,0,0,0,1.5,0.000000934402,38160,FALSE,Norse,MinorBody
S2023_S_43,65278,Saturn,699,2451545.0,Ecliptic,22600277.917,0.2779,218.596,-322.1448,92.133,168.783,247.351,109344963,Perifocal,0,0,0,1.5,0.000000934402,38160,FALSE,Norse,MinorBody
S2023_S_44,65279,Saturn,699,2451545.0,Ecliptic,19276863.841,0.4507,166.419,348.1772,232.742,167.826,179.812,86440798,Perifocal,0,0,0,1.5,0.000000934402,38160,FALSE,Norse,MinorBody
S2023_S_45,65280,Saturn,699,2451545.0,Ecliptic,23470472.164,0.5821,334.113,88.9112,336.798,157.219,102.265,115762798,Perifocal,0,0,0,1.5,0.000000934402,38160,FALSE,Norse,MinorBody
S2023_S_46,65281,Saturn,699,2451545.0,Ecliptic,24713177.464,0.5299,100.178,519.0026,230.280,146.699,306.773,125303458,Perifocal,0,0,0,1.5,0.000000934402,38160,FALSE,Norse,MinorBody
S2023_S_47,65282,Saturn,699,2451545.0,Ecliptic,25085119.082,0.1068,257.237,-415.8708,97.434,162.231,208.423,128307603,Perifocal,0,0,0,1.5,0.000000934402,38160,FALSE,Norse,MinorBody
S2023_S_48,65283,Saturn,699,2451545.0,Ecliptic,20046222.468,0.024,97.150,98.3623,326.499,168.4,338.693,91441380,Perifocal,0,0,0,1.5,0.000000934402,38160,FALSE,Norse,MinorBody
S2023_S_49,65284,Saturn,699,2451545.0,Ecliptic,21763598.27,0.0293,127.102,-221.0472,66.247,172.413,193.811,103592701,Perifocal,0,0,0,1.5,0.000000934402,38160,FALSE,Norse,MinorBody
S2023_S_50,65285,Saturn,699,2451545.0,Ecliptic,11658794.259,0.2565,326.637,-103.3931,79.463,166.394,28.925,40592457,Perifocal,0,0,0,1.5,0.000000934402,38160,FALSE,Norse,MinorBody
Ariel,701,Uranus,799,2451545.0,Ecliptic,190945.908,0.0012,45.357,-1.0699,152.794,97.717,167.646,217761,Ecliptic,82.057,167.508,0.560,578.9,83.5,0,FALSE,Major,PlanetaryBody
Umbriel,702,Uranus,799,2451545.0,Ecliptic,265998.825,0.0038,334.952,1.0222,271.223,97.667,167.638,358057,Ecliptic,82.083,167.585,1.166,584.7,85.1,0,FALSE,Major,PlanetaryBody
Titania,703,Uranus,799,2451545.0,Ecliptic,436297.99,0.002,202.117,-1.7997,74.417,97.81,167.618,752187,Ecliptic,81.938,167.64,0.422,788.9,226.9,0,FALSE,Major,PlanetaryBody
Oberon,704,Uranus,799,2451545.0,Ecliptic,583517.181,0.0013,254.007,-3.4977,93.496,97.889,167.756,1163224,Ecliptic,82.237,167.606,0.649,761.4,205.3,0,FALSE,Major,PlanetaryBody
Miranda,705,Uranus,799,2451545.0,Ecliptic,129873.51,0.0014,261.022,-0.2438,62.062,100.161,172.088,122125,Ecliptic,82.751,172.012,0.889,235.8,4.3,0,FALSE,Major,PlanetaryBody
Cordelia,706,Uranus,799,2451545.0,Ecliptic,49835.249,0.0016,189.516,0.0113,347.903,97.722,167.504,28918,Ecliptic,82.356,167.521,49.845,13,0.0040579744,0,FALSE,Inner Uranus,MinorBody
Ophelia,707,Uranus,799,2451545.0,Ecliptic,53838.525,0.0106,35.152,0.1664,201.227,97.721,167.439,32521,Ecliptic,82.359,167.598,348.568,16,0.0023827251,0,FALSE,Inner Uranus,MinorBody
Bianca,708,Uranus,799,2451545.0,Ecliptic,59235.294,0.0062,312.185,0.0864,288.622,97.707,167.146,37558,Ecliptic,82.405,167.547,9.336,22,0.004605267,0,FALSE,Inner Uranus,MinorBody
Cressida,709,Uranus,799,2451545.0,Ecliptic,61833.586,0.0044,237.454,-0.0855,66.289,97.73,169.302,40081,Ecliptic,82.267,167.611,351.765,33,0.0122740377,0,FALSE,Inner Uranus,MinorBody
Desdemona,710,Uranus,799,2451545.0,Ecliptic,62723.87,0.0069,275.917,0.0252,340.868,97.762,170.767,40919,Ecliptic,82.326,167.805,3.802,29,0.00934402,0,FALSE,Inner Uranus,MinorBody
Juliet,711,Uranus,799,2451545.0,Ecliptic,64422.228,0.0064,166.802,0.1235,270.004,97.753,169.293,42604,Ecliptic,82.244,167.602,336.602,42,0.02869949,0,FALSE,Inner Uranus,MinorBody
Portia,712,Uranus,799,2451545.0,Ecliptic,66159.129,0.0037,148.618,-0.1794,125.648,97.675,167.099,44340,Ecliptic,82.272,167.559,55.303,55,0.0867659,0,FALSE,Inner Uranus,MinorBody
Rosalind,713,Uranus,799,2451545.0,Ecliptic,69986.129,0.0034,99.355,0.0346,337.760,97.805,169.110,48237,Ecliptic,82.55,167.561,323.324,29,0.0133486,0,FALSE,Inner Uranus,MinorBody
Belinda,714,Uranus,799,2451545.0,Ecliptic,75310.612,0.0016,58.307,-0.0093,5.337,97.69,167.486,53879,Ecliptic,82.292,167.619,353.803,34,0.02536234,0,FALSE,Inner Uranus,MinorBody
Puck,715,Uranus,799,2451545.0,Ecliptic,86052.429,0.009,280.564,0.0331,344.354,97.606,166.589,65820,Ecliptic,82.534,167.456,358.941,77,0.12747913,0,FALSE,Inner Uranus,MinorBody
Caliban,716,Uranus,799,2451545.0,Ecliptic,7167748.418,0.0792,339.281,-42.3125,26.262,139.902,175.084,50112000,Perifocal,0,0,0,30,0.002602977,35812,FALSE,Caliban,MinorBody
Sycorax,717,Uranus,799,2451545.0,Ecliptic,12194201.649,0.513,17.233,350.9482,261.599,152.501,255.595,111110400,Perifocal,0,0,0,60,0.133486,24898,FALSE,Irregular Uranus,MinorBody
Prospero,718,Uranus,799,2451545.0,Ecliptic,16220756.711,0.3286,171.389,620.4294,247.523,146.096,320.115,170553600,Perifocal,0,0,0,50,0.004338295,25722,FALSE,Irregular Uranus,MinorBody
Setebos,719,Uranus,799,2451545.0,Ecliptic,17522936.974,0.5648,3.685,-1058.3591,173.094,146.26,249.774,191376000,Perifocal,0,0,0,23.5,0.003604122,15318,FALSE,Irregular Uranus,MinorBody
Stephano,720,Uranus,799,2451545.0,Ecliptic,7952163.585,0.1445,28.715,196.8388,255.495,141.83,189.456,58492800,Perifocal,0,0,0,16,0.001134631,35812,FALSE,Caliban,MinorBody
Trinculo,721,Uranus,799,2451545.0,Ecliptic,8503155.297,0.218,161.529,368.4797,182.790,166.239,198.891,64713600,Perifocal,0,0,0,9,0.0002069033,15318,FALSE,Irregular Uranus,MinorBody
Francisco,722,Uranus,799,2451545.0,Ecliptic,4276140.372,0.1368,123.289,-16.4678,22.182,147.477,103.015,23068800,Perifocal,0,0,0,11,0.0003737608,15318,FALSE,Irregular Uranus,MinorBody
Margaret,723,Uranus,799,2451545.0,Ecliptic,14430055.237,0.8144,73.465,166.9737,323.848,51.171,26.300,142992000,Perifocal,0,0,0,10,0.0002803206,15318,FALSE,Margaret,MinorBody
Ferdinand,724,Uranus,799,2451545.0,Ecliptic,20422029.446,0.4354,166.935,-164.0694,21.205,167.213,223.556,240883200,Perifocal,0,0,0,10.5,0.0003203664,42624,FALSE,Irregular Uranus,MinorBody
Perdita,725,Uranus,799,2451545.0,Ecliptic,76469.618,0.0049,294.983,0.2350,227.560,97.768,167.965,55140,Perifocal,0,0,0,15,0.000934402,0,FALSE,Inner Uranus,MinorBody
Mab,726,Uranus,799,2451545.0,Ecliptic,97777.302,0.0057,210.121,-0.0174,6.762,97.565,167.525,79739,Perifocal,0,0,0,9,0.0002069033,0,FALSE,Inner Uranus,MinorBody
Cupid,727,Uranus,799,2451545.0,Ecliptic,74448.305,0.0073,316.966,-0.0974,57.143,97.64,165.604,52920,Perifocal,0,0,0,9,0.0002069033,0,FALSE,Inner Uranus,MinorBody
S2023_U_01,75051,Uranus,799,2451545.0,Ecliptic,7977406.705,0.1837,141.772,-35.5695,18.824,141.615,263.910,58838400,Perifocal,0,0,0,4,0.00001802061,15318,FALSE,Caliban,MinorBody
S2025_U_01,75052,Uranus,799,2451545.0,Ecliptic,-22782.818,179783.8574,313.424,-1196.8795,10767646.606,59.805,128.222,36297,Perifocal,0,0,0,4.5,0.0000266972,0,FALSE,Inner Uranus,MinorBody
Triton,801,Neptune,899,2451545.0,Ecliptic,354766.195,0,74.714,0.0014,359.915,129.988,215.852,507772,Ecliptic,49.733,215.843,2.740,1352.6,1428.49546,0,TRUE,Triton,PlanetaryBody
Nereid,802,Neptune,899,2451545.0,Ecliptic,5515060.511,0.7482,297.002,144.3260,215.626,5.067,319.590,31115495,Perifocal,0,0,0,170,1.601832,48960,FALSE,Nereid,PlanetaryBody
Naiad,803,Neptune,899,2451545.0,Ecliptic,48293.778,0.0014,102.156,0.0000,359.998,28.727,51.002,25400,Ecliptic,33.151,230.523,305.902,29,0.00853,0,FALSE,Inner Neptune,MinorBody
Thalassa,804,Neptune,899,2451545.0,Ecliptic,50139.634,0.0013,272.463,0.0029,356.696,28.5,49.168,26877,Ecliptic,28.401,229.139,348.449,40,0.2359,0,FALSE,Inner Neptune,MinorBody
Despina,805,Neptune,899,2451545.0,Ecliptic,52588.08,0.0012,81.961,-0.0151,16.192,28.5,48.921,28914,Ecliptic,28.558,228.7,4.079,74,0.11673,0,FALSE,Inner Neptune,MinorBody
Galatea,806,Neptune,899,2451545.0,Ecliptic,62005.161,0.0009,53.551,-0.0075,6.272,28.51,48.822,37043,Ecliptic,28.501,228.624,354.096,79,0.1899,0,FALSE,Inner Neptune,MinorBody
Larissa,807,Neptune,899,2451545.0,Ecliptic,73592.472,0.0013,185.334,-0.2359,152.947,28.536,48.357,47951,Ecliptic,28.631,228.354,357.348,96,0.25484,0,FALSE,Inner Neptune,MinorBody
Proteus,808,Neptune,899,2451545.0,Ecliptic,117674.284,0.0005,326.758,0.2381,283.670,28.988,48.279,96968,Ecliptic,28.921,228.149,359.268,208,2.58342,0,FALSE,Inner Neptune,MinorBody
Halimede,809,Neptune,899,2451545.0,Ecliptic,16594023.269,0.2608,156.895,679.8056,229.976,111.837,217.449,162345600,Perifocal,0,0,0,61,0.00800916,0,FALSE,Halimede,MinorBody
Psamathe,810,Neptune,899,2451545.0,Ecliptic,48636469.388,0.2602,128.652,4395.8636,183.346,124.176,320.338,790473600,Perifocal,0,0,0,38,0.001935547,0,FALSE,Neso,MinorBody
Sao,811,Neptune,899,2451545.0,Ecliptic,22242391.432,0.1407,62.059,-113.3826,14.046,52.777,62.167,252201600,Perifocal,0,0,0,40,0.002269262,0,FALSE,Sao,MinorBody
Laomedeia,812,Neptune,899,2451545.0,Ecliptic,23503582.08,0.3826,132.856,-1363.4318,154.611,37.677,52.946,273715200,Perifocal,0,0,0,40,0.002269262,0,FALSE,Sao,MinorBody
Neso,813,Neptune,899,2451545.0,Ecliptic,49767161.762,0.6241,67.254,3844.8474,224.746,140.992,34.124,847152000,Perifocal,0,0,0,60,0.00734173,0,FALSE,Neso,MinorBody
Hippocamp,814,Neptune,899,2451545.0,Ecliptic,105314.029,0.0006,299.394,0.1391,307.344,28.785,48.588,82114,Perifocal,0,0,0,34.8,0.001468346,0,FALSE,Inner,MinorBody
S2002_N_05,85051,Neptune,899,2451545.0,Ecliptic,23418985.883,0.5331,54.356,-1577.5157,179.813,44.069,279.236,272246400,Perifocal,0,0,0,19,0.001935547,0,FALSE,Sao,MinorBody
S2021_N_01,85052,Neptune,899,2451545.0,Ecliptic,51116744.481,0.4941,79.749,-3695.7159,139.187,137.203,246.944,867715200,Perifocal,0,0,0,25,0.000533944,0,FALSE,Neso,MinorBody
Charon,901,Pluto,999,2451545.0,Ecliptic,19595.763,0.0002,172.586,-2.6377,148.665,112.89,227.392,551856,Ecliptic,112.816,47.351,1.436,606,106.1,0,FALSE,Charon,PlanetaryBody
Nix,902,Pluto,999,2451545.0,Ecliptic,70781.621,0.3268,304.790,-8.2686,154.755,112.891,227.419,2147040,Perifocal,0,0,0,18,0.001496,158025,FALSE,Minor Pluto,MinorBody
Hydra,903,Pluto,999,2451545.0,Ecliptic,99251.522,0.3643,283.321,2.9797,345.976,112.987,227.567,3300480,Perifocal,0,0,0,18.5,0.00201,37116,FALSE,Minor Pluto,MinorBody
Kerberos,904,Pluto,999,2451545.0,Ecliptic,86354.696,0.3481,298.721,1.0016,356.989,112.917,227.241,2825034,Perifocal,0,0,0,6,0.00006038,458784,FALSE,Minor Pluto,MinorBody
Styx,905,Pluto,999,2451545.0,Ecliptic,60536.411,0.3118,296.278,4.4054,285.846,112.89,227.342,1825193,Perifocal,0,0,0,5.2,0.0000405,279936,FALSE,Minor Pluto,MinorBody
Ceres,A801%20AA,Sol,10,2451545.0,Ecliptic,413848856.615,0.0794,73.923,-28.8366,6.177,10.585,80.494,145213583,Ecliptic,8.445,281.207,165.682,469.7,62.628,32757,FALSE,Asteroid,Asteroid
Pallas,A802%20FA,Sol,10,2451545.0,Ecliptic,414790992.392,0.2303,310.266,32.9698,352.960,34.844,173.198,145672571,Ecliptic,105.329,299.725,147.290,256.5,13.63,28126,FALSE,Asteroid,Asteroid
Juno,A804%20RA,Sol,10,2451545.0,Ecliptic,399191755.802,0.258,248.032,529.4087,240.269,12.971,170.173,137530628,Perifocal,0,0,0,123.3,1.02,25956,FALSE,Asteroid,Asteroid
Vesta,A807%20FA,Sol,10,2451545.0,Ecliptic,353280987.447,0.0891,149.587,69.8708,341.024,7.134,103.951,114525904,Ecliptic,32.276,240.826,111.467,261.4,17.288,19224,FALSE,Asteroid,Asteroid
Psyche,16,Sol,10,2451545.0,Ecliptic,436911331.61,0.1394,229.119,123.6015,335.592,3.095,150.466,157511610,Ecliptic,97.853,305.688,136.942,111,1.601,15105,FALSE,Asteroid,Asteroid
Lutetia,21,Sol,10,2451545.0,Ecliptic,364337404.045,0.1632,250.117,175.7950,314.421,3.064,80.947,0,Ecliptic,96.653,322.678,303.057,49,0.1134,29395,FALSE,Asteroid,Asteroid
Ida,243,Sol,10,2451545.0,Ecliptic,428058353.104,0.046,112.291,567.5550,244.327,1.138,324.380,0,Ecliptic,156.958,172.767,236.895,16,0.00275,16682,TRUE,Asteroid,Asteroid
Mathilde,253,Sol,10,2451545.0,Ecliptic,396010664.781,0.2657,156.313,586.7965,225.719,6.728,179.863,0,Perifocal,0,0,0,26.4,0.00689,1503720,FALSE,Asteroid,Asteroid
Eros,433,Sol,10,2451545.0,Ecliptic,218144586.142,0.2228,178.646,-103.0865,57.692,10.83,304.416,0,Ecliptic,78.648,287.219,65.986,8.42,0.0004463,18972,FALSE,Asteroid,Asteroid
Gaspra,951,Sol,10,2451545.0,Ecliptic,330580461.675,0.1736,129.307,-321.5540,96.503,4.102,253.322,0,Ecliptic,69.282,289.589,144.522,6.1,0.00017,255351,FALSE,Asteroid,MinorBody
Steins,2867,Sol,10,2451545.0,Ecliptic,353553536.337,0.1461,250.154,-655.1551,177.824,9.945,55.642,0,Ecliptic,175.419,5.888,297.902,2.58,0.000105,21776,FALSE,Asteroid,MinorBody
Toutatis,4179,Sol,10,2451545.0,Ecliptic,377000751.784,0.6326,274.683,307.4317,283.827,0.457,128.367,0,Perifocal,0,0,0,1.25,0.000001268,633600,FALSE,Asteroid,MinorBody
Annefrank,5535,Sol,10,2451545.0,Ecliptic,331017811.086,0.0634,8.309,364.9329,250.746,4.246,120.746,0,Perifocal,0,0,0,2.4,0.00032,54432,FALSE,Asteroid,MinorBody
Braille,9969,Sol,10,2451545.0,Ecliptic,350752302.628,0.4313,355.354,-162.6035,44.732,28.9,242.158,0,Perifocal,0,0,0,1.37,0.00000052,815040,FALSE,Asteroid,MinorBody
Itokawa,25143,Sol,10,2451545.0,Ecliptic,198028416.026,0.28,160.138,-68.2254,44.091,1.668,71.614,0,Ecliptic,179.664,39.35,60.785,0.165,0.0000000021,43675,FALSE,Asteroid,MinorBody
Quaoar,920050000,Sol,10,2451545.0,Ecliptic,6489532593.893,0.0367,163.785,29041.5642,258.956,7.99,189.080,8939786585,Perifocal,0,0,0,543,95.6,63644,FALSE,Trans-Neptunian,Asteroid
Didymos,65803,Sol,10,2451545.0,Ecliptic,245872510.984,0.3836,318.886,-140.3780,65.753,3.403,73.448,66538683,Ecliptic,170.614,220.004,233.300,0.358,0.000000003489,8136,FALSE,Asteroid,MinorBody
Sedna,90377,Sol,10,2451545.0,Ecliptic,77213887719.229,0.8521,310.733,27453.8699,357.901,11.93,144.317,406902289166,Perifocal,0,0,0,453,266.9,36982,FALSE,Trans-Neptunian,Asteroid
Orcus,920090482,Sol,10,2451545.0,Ecliptic,5888428244.471,0.2216,73.746,-43295.6583,150.047,20.561,268.457,7763645240,Perifocal,0,0,0,455,38.56,47484,FALSE,Trans-Neptunian,Asteroid
Bennu,101955,Sol,10,2451545.0,Ecliptic,168715904.001,0.2043,65.672,-43.1039,35.418,6.029,2.179,37705506,Ecliptic,173.479,339.84,106.430,0.241,4.89159447E-09,15466,FALSE,Asteroid,MinorBody
Salacia,120347,Sol,10,2451545.0,Ecliptic,6285787311.959,0.1067,312.049,-26947.5270,96.763,23.939,280.182,8662309270,Perifocal,0,0,0,452.5,32.444,21924,FALSE,Asteroid,Asteroid
Haumea,920136108,Sol,10,2451545.0,Ecliptic,6460141320.536,0.1929,240.611,42762.1145,189.571,28.197,121.928,8870741452,Perifocal,0,0,0,809,264.41,14094,FALSE,Trans-Neptunian,Asteroid
Makemake,136472,Sol,10,2451545.0,Ecliptic,6822939822.573,0.1583,296.281,-43325.0169,139.720,28.999,79.275,9644836314,Perifocal,0,0,0,715,179.5,82176,FALSE,Trans-Neptunian,Asteroid
Eris,136199,Sol,10,2451545.0,Ecliptic,10147223468.769,0.4387,150.845,94568.6231,194.290,44.016,36.129,17751091039,Perifocal,0,0,0,1163,1079,1365120,FALSE,Trans-Neptunian,Asteroid
Ryugu,162173,Sol,10,2451545.0,Ecliptic,177896406.492,0.1901,211.272,93.8588,288.653,5.884,251.727,40918010,Perifocal,0,0,0,0.448,0.00000003,27477,FALSE,Asteroid,MinorBody
Kagara,469705,Sol,10,2451545.0,Ecliptic,6605560316.707,0.0919,75.549,12916.6028,316.309,2.866,118.022,9150485760,Perifocal,0,0,0,69,0.0837,34740,FALSE,Asteroid,Asteroid
Arrokoth,486958,Sol,10,2451545.0,Ecliptic,6621044421.385,0.0378,189.443,24317.3464,278.087,2.45,159.203,9275460958,Ecliptic,98.18,222.497,320.631,10.78,0.0000499571355,57376,FALSE,Trans-Neptunian,MinorBody
Dimorphos,120065803,Didymos,920065803,2451545.0,Equatorial,1.2,0.01817,54.5,0,359.9,1.7,40,44514,Perifocal,0,0,0,0.074,2.98047E-10,42912,FALSE,Asteroid,MinorBody
Dysnomia,120136199,Eris,20136199,2451545.0,Ecliptic,37274.463,0.0061,155.898,-5.0235,114.553,61.61,139.098,1364010,Perifocal,0,0,0,350,9.56,0,FALSE,Trans-Neptunian,MinorBody
Haunu,120469705,Kagara,20469705,2451545.0,Ecliptic,7673.831,0.6934,179.218,-27.3338,77.061,33.452,4.148,11032664,Perifocal,0,0,0,60,0.2803,0,FALSE,Asteroid,MinorBody
Hiaka,120136108,Haumea,920136108,2451545.0,Ecliptic,49436.302,0.0551,145.728,7.6660,303.773,126.426,207.123,4236763,Perifocal,0,0,0,160,1.194,35280,FALSE,Trans-Neptunian,MinorBody
Namaka,220136108,Haumea,920136108,2451545.0,Ecliptic,25580.867,0.2561,127.832,0.2058,355.951,115.775,193.685,1498645,Perifocal,0,0,0,85,0.036,0,FALSE,Trans-Neptunian,MinorBody
Vanth,120090482,Orcus,920090482,2451545.0,Ecliptic,8975.211,0.0015,243.944,-2.7221,102.742,89.783,51.040,824075,Perifocal,0,0,0,221.5,3.47,0,FALSE,Trans-Neptunian,MinorBody
Weywot,120050000,Quaoar,920050000,2451545.0,Ecliptic,13517.718,0.2527,36.291,5.5841,187.982,154.322,330.993,1011828,Perifocal,0,0,0,82.5,0.04783,0,FALSE,Trans-Neptunian,MinorBody
Dactyl,243,Ida,243,2451545,Equatorial,90,0.2,155.5,0,176.8,8,13,0,Perifocal,0,0,0,0.7,0.00000003470636,0,FALSE,Asteroid,MinorBody
S/2015_1 (MK2),136472,Makemake,136472,2451545,Ecliptic,22250,0,0,6,0,75,0,1557187,Perifocal,0,0,0,87.5,0.00032037,0,FALSE,Trans-Neptunian,MinorBody
Oumuamua,DES=3788040,Sol,10,2451545,Ecliptic,38284488,1.20113,241.9,0,-172.5,122.74,24.597,0,Perifocal,0,0,,0.2,1.6E-11,28573,FALSE,Interstellar,Asteroid
Halley,90000030,Sol,10,2451545.0,Ecliptic,2673339540.453,0.9674,112.450,-5068.8129,65.849,162.252,59.508,2394274684,Perifocal,0,0,0,5.5,0.00001468,190080,FALSE,Comet,Comet
Borrelly,90000305,Sol,10,2451545.0,Ecliptic,539965593.07,0.6238,353.333,622.1854,270.689,30.321,75.419,216686110,Ecliptic,87.526,130.113,154.957,2.4,0.000001335,45000,FALSE,Comet,Comet
Tempel 1,90000192,Sol,10,2451545.0,Ecliptic,466881860.169,0.5177,178.911,1.1170,359.800,10.533,68.967,173778745,Ecliptic,10.164,316.904,225.915,3,0.00000504,146520,FALSE,Comet,Comet
Wild 2,90000860,Sol,10,2451545.0,Ecliptic,515983590.736,0.5383,41.881,-971.0321,149.660,3.239,136.149,201819442,Perifocal,0,0,0,2.1,0.000001535,146880,FALSE,Comet,Comet
Hartley 2,90000955,Sol,10,2451545.0,Ecliptic,517085293.705,0.6981,180.781,-740.2981,114.048,13.618,219.933,201900403,Perifocal,0,0,0,0.8,0.00000002,65160,FALSE,Comet,Comet
Churyumov-Gerasimnko,90000701,Sol,10,2451545.0,Ecliptic,522838581.404,0.6344,11.351,959.6542,216.229,7.105,50.991,207614827,Ecliptic,48.496,348.241,179.987,1.7,0.000000662,44640,FALSE,Comet,Comet
